Time,EDA,PPG,Temp
420,,,
120001,21133,26467,3836
120023,21129,26388,3841
120045,21118,26388,3841
120067,21118,26364,3847
120088,21123,26381,3845
120111,21107,26411,3865
120132,21107,26400,3859
120154,21100,26389,3864
120176,21092,26370,3867
120198,21092,26376,3866
120219,21078,26391,3863
120242,21078,26393,3868
120263,21070,26405,3866
120285,21063,26387,3866
120307,21060,26364,3865
120329,21058,26379,3864
120350,21050,26362,3855
120373,21047,26353,3863
120394,21044,26327,3861
120416,21046,26333,3851
120438,21050,26305,3835
120460,21036,26373,3845
120481,21052,26460,3840
120504,21042,26538,3837
120525,21037,26577,3843
120547,21041,26583,3840
120570,21041,26556,3842
120591,21029,26504,3834
120613,21035,26452,3843
120635,21029,26400,3837
120657,21032,26342,3841
120678,21021,26314,3838
120701,21017,26317,3842
120722,21012,26336,3842
120744,20999,26329,3856
120766,20997,26399,3865
120788,20985,26368,3866
120809,20983,26393,3864
120832,20978,26372,3865
120853,20980,26364,3857
120875,20969,26365,3864
120897,20962,26361,3864
120919,20959,26408,3854
120940,20956,26376,3867
120963,20954,26329,3861
120984,20952,26344,3858
121006,20944,26364,3866
121027,20945,26344,3867
121050,20944,26361,3864
121071,20942,26312,3837
121093,20951,26368,3839
121115,20950,26403,3840
121137,20951,26469,3845
121158,20954,26550,3843
121181,20955,26575,3844
121202,20954,26597,3843
121224,20955,26586,3844
121246,20954,26522,3840
121268,20958,26440,3842
121289,20955,26387,3845
121312,20954,26379,3844
121333,20942,26357,3836
121355,20948,26321,3841
121377,20942,26352,3855
121399,20930,26364,3853
121420,20923,26403,3869
121443,20916,26421,3868
121464,20914,26421,3863
121486,20915,26424,3867
121509,20911,26431,3865
121530,20915,26436,3868
121552,20910,26439,3865
121574,20906,26422,3864
121596,20907,26421,3865
121617,20910,26419,3867
121640,20907,26403,3865
121661,20908,26392,3863
121683,20916,26370,3867
121705,20912,26385,3842
121727,20918,26403,3844
121748,20920,26483,3834
121771,20920,26540,3842
121792,20918,26646,3842
121814,20925,26704,3842
121836,20923,26668,3834
121858,20919,26627,3841
121879,20914,26573,3844
121902,20909,26484,3830
121923,20897,26446,3840
121945,20896,26447,3843
121967,20888,26416,3841
121989,20876,26414,3840
122010,20874,26404,3843
122033,20866,26504,3867
122054,20861,26454,3859
122076,20852,26416,3862
122098,20856,26424,3866
122120,20851,26449,3864
122141,20846,26446,3852
122164,20849,26431,3868
122185,20845,26437,3862
122207,20841,26425,3859
122229,20843,26445,3867
122251,20841,26432,3858
122272,20841,26403,3866
122295,20841,26404,3867
122316,20842,26405,3864
122338,20840,26415,3843
122360,20845,26429,3844
122382,20842,26606,3836
122404,20846,26740,3843
122425,20844,26831,3841
122448,20838,26844,3843
122469,20840,26799,3842
122491,20841,26697,3837
122513,20834,26633,3843
122535,20828,26552,3842
122556,20830,26486,3839
122579,20816,26495,3843
122600,20816,26458,3843
122622,20809,26421,3842
122644,20805,26461,3838
122666,20798,26463,3862
122687,20796,26492,3861
122710,20790,26488,3860
122731,20787,26493,3857
122753,20787,26452,3865
122775,20783,26443,3863
122797,20778,26443,3856
122818,20783,26423,3864
122841,20766,26472,3864
122862,20771,26462,3862
122884,20761,26442,3863
122906,20761,26419,3867
122928,20759,26419,3863
122949,20757,26426,3864
122972,20752,26428,3866
122993,20752,26482,3844
123015,20746,26627,3843
123037,20742,26784,3843
123059,20738,26891,3842
123080,20735,26904,3843
123103,20731,26837,3843
123124,20724,26777,3843
123146,20722,26686,3842
123168,20710,26589,3847
123190,20706,26521,3845
123211,20700,26465,3839
123234,20699,26456,3836
123255,20696,26432,3844
123277,20693,26443,3844
123300,20683,26462,3834
123321,20681,26469,3861
123343,20678,26477,3861
123365,20674,26463,3869
123387,20677,26428,3860
123408,20671,26430,3865
123431,20669,26443,3862
123452,20665,26439,3857
123474,20664,26448,3863
123496,20667,26447,3865
123518,20671,26426,3865
123539,20665,26433,3858
123562,20674,26429,3866
123583,20666,26413,3863
123605,20663,26413,3862
123627,20671,26413,3843
123649,20670,26406,3844
123670,20669,26442,3842
123693,20672,26561,3841
123714,20671,26695,3837
123736,20667,26852,3844
123758,20666,26889,3842
123780,20672,26869,3836
123801,20667,26784,3842
123823,20664,26706,3842
