Time,EDA,PPG,Temp
120,,,
720001,24146,26676,3870
720023,24144,26685,3871
720044,24144,26684,3868
720067,24140,26688,3870
720088,24140,26682,3869
720110,24139,26706,3871
720132,24137,26771,3868
720154,24136,26857,3868
720175,24134,26936,3868
720198,24134,26999,3867
720219,24134,27007,3871
720241,24133,26973,3869
720263,24130,26898,3868
720285,24129,26856,3870
720307,24129,26805,3868
720329,24129,26760,3870
720351,24128,26721,3868
720372,24127,26715,3869
720395,24127,26697,3869
720416,24123,26718,3869
720438,24124,26742,3868
720460,24124,26768,3868
720482,24122,26754,3869
720503,24122,26748,3870
720526,24120,26737,3871
720547,24120,26723,3868
720569,24118,26724,3867
720591,24118,26697,3868
720613,24119,26694,3867
720634,24120,26691,3872
720657,24115,26675,3867
720678,24116,26687,3868
720700,24117,26692,3873
720722,24116,26676,3868
720744,24115,26688,3870
720765,24115,26693,3869
720788,24116,26682,3869
720809,24115,26692,3868
720831,24111,26698,3869
720853,24114,26760,3867
720875,24113,26875,3869
720896,24113,26971,3867
720919,24113,27012,3870
720940,24112,27007,3869
720962,24110,26974,3868
720984,24111,26924,3869
721006,24111,26848,3869
721027,24111,26799,3869
721050,24109,26768,3869
721071,24111,26708,3868
721093,24109,26705,3871
721115,24110,26707,3869
721137,24107,26712,3871
721158,24107,26727,3869
721181,24109,26753,3869
721203,24107,26739,3870
721224,24110,26740,3869
721247,24107,26746,3871
721268,24109,26732,3870
721290,24107,26731,3870
721311,24108,26702,3868
721334,24107,26693,3869
721355,24107,26660,3870
721377,24106,26671,3871
721399,24108,26671,3870
721421,24104,26678,3868
721442,24104,26672,3871
721465,24105,26686,3871
721486,24103,26686,3868
721508,24104,26724,3868
721530,24103,26778,3868
721552,24103,26844,3869
721573,24101,26926,3870
721596,24101,27001,3870
721617,24100,27001,3869
721639,24100,26974,3867
721661,24099,26930,3869
721683,24097,26857,3870
721704,24099,26794,3869
721727,24097,26736,3869
721748,24097,26704,3871
721770,24097,26687,3869
721792,24097,26686,3869
721814,24092,26685,3869
721835,24093,26693,3871
721858,24091,26705,3870
721879,24091,26723,3870
721901,24090,26731,3870
721923,24090,26713,3869
721945,24089,26745,3868
721966,24089,26735,3872
721989,24087,26705,3869
722010,24086,26677,3870
722032,24086,26660,3869
722054,24084,26656,3868
722076,24085,26616,3869
722097,24083,26613,3870
722120,24084,26623,3869
722142,24081,26629,3869
722163,24082,26650,3872
722186,24080,26727,3870
722207,24080,26814,3868
722229,24079,26933,3869
722251,24079,27015,3869
722273,24074,27063,3867
722294,24071,27060,3870
722317,24065,26996,3867
722338,24059,26931,3870
722360,24052,26863,3868
722382,24045,26812,3870
722404,24036,26755,3870
